name,datetime,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,conditions,description,icon
NEBRASKA,8/4/12,82.3,64.2,74.7,57.8,58.4,0.002,100,4.17,rain,,,42.4,28.8,355.5,1012.8,5.9,9.6,268.2,23.1,9,,0.58,Rain,Clear conditions throughout the day with morning rain.,rain
NEBRASKA,8/5/12,87.7,55.2,72.7,52.5,54.2,0,0,0,,,,17.2,10.2,355,1021.5,0,9.9,334.4,29,10,,0.61,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/6/12,96.8,62.2,79.2,52.5,45.9,0,0,0,,,,24.2,16.1,181,1017.4,0,9.9,325.8,28.1,9,,0.65,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/7/12,100.1,71.4,84.8,56.6,40.4,0.001,100,4.17,rain,,,23,13.7,225.5,1013.1,4.4,9.9,284.3,24.4,8,,0.68,Rain,Clear conditions throughout the day with late afternoon rain.,rain
NEBRASKA,8/8/12,100.5,67.8,82.7,60.3,52.2,0,0,0,,,,27.7,14.9,310.4,1012.4,1.2,9.9,317.6,27.3,9,,0.71,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/9/12,86,64.6,75.7,58.2,58.5,0,0,0,,,,28.2,21.7,5.3,1016,11.9,9.7,316,27.2,9,,0.75,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/10/12,80.8,55,69.2,52.2,58.2,0,0,0,,,,19.4,14.9,29.1,1018.6,2.4,9.9,325.1,27.9,9,,0.78,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/11/12,82.3,51.7,68.4,51.9,59.8,0.012,100,8.33,rain,,,16.1,12.7,122.3,1016.6,19.4,9.8,263,22.8,9,,0.81,Rain,Clear conditions throughout the day with late afternoon rain.,rain
NEBRASKA,8/12/12,82.5,65.8,74.3,56.5,54.5,0,0,0,,,,30,22.9,314.6,1012.3,55.2,9.9,296.4,25.4,9,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/13/12,80,62.2,68.5,54.5,63.3,0,0,0,,,,25.2,19.5,359,1017.7,59.1,9.9,315.6,27,9,,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/14/12,85.9,57.1,71,56.3,62.3,0,0,0,,,,23.7,17.2,191.8,1014.5,4.7,9.7,278.8,24.1,9,,0.9,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/15/12,93,59.1,75.9,60,61.8,0,0,0,,,,29.9,21.8,188.9,1008.8,4.9,9.8,276.8,24,9,,0.94,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/16/12,80.3,61.3,69.9,48.9,49,0,0,0,,,,33.1,25.1,346.8,1016.4,27.4,9.8,253.2,21.9,8,,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,8/17/12,80.7,44.2,63.4,42.6,54.2,0,0,0,,,,16.1,11.3,17.9,1019.4,0,9.8,322.8,27.8,9,,0,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/18/12,78.1,46.6,59.5,47.1,66.7,0.002,100,8.33,rain,,,25.3,15.9,59.9,1016.2,44.1,9.3,220.7,18.9,6,,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
NEBRASKA,8/19/12,80.6,46.1,65.6,46.3,57.6,0,0,0,,,,,10.2,9.1,1017.9,11.5,9.6,312.8,27,9,,0.07,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/20/12,87.9,51.6,70.9,45.6,46.9,0,0,0,,,,23,13.8,272.2,1015.3,2.4,9.8,300.3,26,9,,0.11,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/21/12,93.5,53.4,74.5,49.4,48.3,0,0,0,,,,20.8,9.2,174.2,1015,2.3,9.8,299.3,25.9,9,,0.15,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/22/12,92.9,57.5,77.5,50.8,42.3,0,0,0,,,,32.7,23,198.6,1013.5,0,9.9,273,23.6,9,,0.18,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/23/12,91.5,66.7,80.3,56.1,44.3,0,0,0,,,,31.1,23,190.4,1011.6,10.9,9.1,208.8,18,8,,0.22,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/24/12,75.1,68,71,65.2,82.4,0.135,100,29.17,rain,,,24.2,19.5,172.7,1011.4,69,6.7,141.7,12.2,5,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
NEBRASKA,8/25/12,74.8,66.6,70.7,64.9,82.1,0.059,100,29.17,rain,,,24.1,17.1,147,1011,85.2,8.1,194.4,16.7,6,,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
NEBRASKA,8/26/12,83.7,64.8,72.5,65.5,81,0,0,0,,,,,9.1,19.5,1015.1,73.2,5.4,283.3,24.2,9,,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,8/27/12,92.9,57.5,74.4,61.3,69.2,0,0,0,,,,17.2,11.3,174,1019.4,12.4,6.2,283.8,24.4,9,,0.36,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/28/12,96.7,62.4,78.7,56.6,54.4,0,0,0,,,,25.2,18.3,197.5,1017.1,0,8.9,281.4,24.3,9,,0.4,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/29/12,98,64.9,80.2,54.4,46.4,0,0,0,,,,31,19.6,199.7,1012.7,0,9,275.7,23.8,9,,0.43,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/30/12,98.6,67.2,82.3,55.4,44.1,0,0,0,,,,27.4,18.2,199.3,1011.6,0,9.5,281.6,24.3,9,,0.47,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,8/31/12,97.8,59,78.1,57.5,55.2,0,0,0,,,,17.2,13.8,106.5,1014.1,0,9.3,280.1,24.1,9,,0.5,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/1/12,93.4,64.1,79.2,63.4,63.3,0,0,0,,,,,11.3,38.2,1014.8,2.1,9,272.8,23.6,9,,0.54,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/2/12,98,62.5,80.9,63.4,59.6,0,0,0,,,,28.9,13.7,144.9,1012.4,0,9.3,276.5,23.9,9,,0.57,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/3/12,85.9,69.8,77.8,67.2,70.6,0,0,0,,,,19.5,14.9,97,1011.2,10.7,9.2,172.2,14.9,5,,0.6,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/4/12,101.8,65.9,81,63.1,62.2,0.012,100,4.17,rain,,,30,19.4,170.8,1009.1,0.2,8.3,241.9,21.2,8,,0.63,Rain,Clear conditions throughout the day with late afternoon rain.,rain
NEBRASKA,9/5/12,89.2,62,74.7,50.4,46.6,0,0,0,,,,30.5,21.8,357.3,1010.5,0,9.9,271.1,23.4,9,,0.67,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/6/12,92.9,46.7,70.9,50.2,53.9,0,0,0,,,,25.3,19.5,165.5,1012.3,0.1,9.9,267.6,23.1,9,,0.7,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/7/12,74.9,60.3,68.1,50.1,54,0,0,0,,,,32.7,21.8,350.9,1014.4,16.5,9.9,161,13.9,6,,0.73,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/8/12,87.2,44.4,65.5,38,44.9,0,0,0,,,,26.3,20.7,311.9,1019.3,0,9.9,279.5,24.2,9,,0.75,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/9/12,78.2,42.4,62.6,41.4,48.9,0,0,0,,,,,17.1,22.4,1021.4,0,9.9,279,24.1,9,,0.79,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/10/12,89.1,48.8,69.1,46.1,49.8,0,0,0,,,,33.3,24.1,183,1016.3,0,9.9,273.3,23.6,9,,0.83,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/11/12,96.3,57.4,77.9,46.9,39.1,0,0,0,,,,37.4,29.9,179.8,1010.8,0,9.9,229.6,19.9,7,,0.86,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/12/12,78.8,53.8,68.5,49.8,54.4,1.401,100,16.67,rain,,,42.6,36.7,29.5,1016.6,36.7,8.5,126.8,10.9,4,,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
NEBRASKA,9/13/12,69.1,50,57.7,48,72.7,0.294,100,20.83,rain,,,26.3,18.2,21.2,1028.5,25.1,9.5,132.7,11.6,5,,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,9/14/12,80.1,44.8,61.6,42.3,58,0,0,0,,,,18.3,12.7,194.5,1027.5,1.1,9.5,258.6,22.4,8,,0.96,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/15/12,78.3,42.8,61.6,49.2,67.1,0,0,0,,,,23,11.4,162.2,1022.7,2.4,9.7,257.2,22.1,8,,0,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/16/12,78.9,55.4,65.5,57.2,77.7,0,0,0,,,,16.1,17.1,197.9,1015.8,32,8.5,210.7,18.2,7,,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,9/17/12,68,44.7,58.5,49.6,76.2,0.012,100,4.17,rain,,,35.6,28.6,20.9,1014.9,34.3,8.5,169.8,14.7,5,,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
NEBRASKA,9/18/12,73.1,37.1,55.5,37.6,56.7,0,0,0,,,,21.9,11.4,183.1,1017.9,5.4,9.9,250.8,21.6,8,,0.09,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/19/12,93.1,48.5,67.2,40.9,45.8,0,0,0,,,,35.1,26.2,283.1,1011.6,1.1,9.9,249.9,21.6,8,,0.13,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/20/12,75.5,44.2,59.7,34.9,46,0,0,0,,,,17.2,10.2,237.3,1016.4,4.1,9.9,134.6,11.6,5,,0.16,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/21/12,78.3,48.5,64.2,35.3,39.1,0,0,0,,,,37.3,29.8,322.9,1012.3,0.1,9.9,242.7,21,8,,0.2,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/22/12,66,40.7,53,28.5,43.5,0,0,0,,,,20.8,14.9,357.8,1023.1,0,9.8,252.4,21.9,8,,0.25,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/23/12,69.9,33.3,51.3,30.7,51.3,0,0,0,,,,,6.9,111.6,1025.8,0,9.9,238.2,20.7,8,,0.27,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/24/12,74.9,39.7,59.4,42.3,56,0,0,0,,,,,9.2,111.5,1016.3,6.2,9.9,163.6,14,7,,0.31,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/25/12,82.8,49.8,66.1,47.2,56.9,0,0,0,,,,,9.1,7.8,1010.6,8,9.7,170.3,14.6,7,,0.34,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/26/12,78.2,49.6,61.6,38.5,46.4,0,0,0,,,,17.2,11.4,30.6,1016.9,0,9.5,113.3,9.7,4,,0.38,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/27/12,77,38.7,56,32.7,49,0,0,0,,,,,6.9,27.5,1021.7,0,8.9,198.1,17,7,,0.41,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/28/12,75.6,38.7,55,33.2,52.3,0,0,0,,,,,8,43.3,1021.5,0,8,218.5,18.6,8,,0.45,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/29/12,78.4,38.9,56.7,38.9,57.2,0,0,0,,,,,5.8,78.8,1020.3,0,8.7,223.3,19.3,8,,0.5,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,9/30/12,78.9,42.6,59.9,41.2,56.4,0,0,0,,,,,5.7,92.7,1015.5,0,9,182.6,15.7,6,,0.52,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/1/12,71.4,42.5,57.5,43.6,61.9,0,0,0,,,,36.8,29.8,346.2,1014.7,28.6,9.2,159.9,13.7,5,,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,10/2/12,73.6,35,55.5,30.8,47.9,0,0,0,,,,,8,314.8,1014.5,0,9.7,229.2,19.8,8,,0.58,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/3/12,82.1,38,61.1,36.3,45.1,0,0,0,,,,35.5,24.1,179.2,1010.7,0,9.7,220.4,19.1,8,,0.62,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/4/12,62.8,46.1,51.6,34.8,53.9,0.002,100,8.33,rain,,,35.5,25.2,334.2,1023,38.5,9.8,198,17.2,7,,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,10/5/12,51.9,30.6,42.5,25.7,53.8,0,0,0,,,,21.9,13.8,341.6,1027.3,21.6,9.9,139.6,12.1,6,,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/6/12,46.8,28.3,39.4,21.8,50.1,0,0,0,,,,20.8,15.9,344,1028.5,30,9.9,111.7,9.8,4,,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/7/12,55.8,21.5,39.8,23.6,56.9,0,0,0,,,,26.3,18.2,235.1,1023.8,1.1,9.8,213.9,18.4,7,,0.75,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/8/12,73.1,34.4,52.7,30.1,48.5,0,0,0,,,,31.1,21.9,198.8,1013.2,0,9.9,208.3,18,7,,0.75,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/9/12,57.1,37.2,49.8,28.8,46.3,0,0,0,,,,34.4,25.2,343.6,1014.4,13.7,9.8,94.2,8.1,3,,0.81,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/10/12,64.7,26.6,44.4,24.3,50.5,0,0,0,,,,21.9,13.8,205.9,1022.1,1.1,9.9,208.7,18.1,7,,0.84,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/11/12,64.2,43.7,53.2,31.3,43.7,0,0,0,,,,32.2,26.3,35.2,1019.7,17.7,9.9,161.1,13.9,6,,0.88,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/12/12,53.2,34,46.6,27.8,48.8,0,0,0,,,,26.4,16,103.7,1024.7,71.6,9.9,157.7,13.4,7,,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/13/12,71.8,53.1,62.3,57.3,84.3,0.988,100,29.17,rain,,,31.1,22.8,182.6,1007.5,67,7.7,148.4,12.8,6,,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
NEBRASKA,10/14/12,69.3,46.4,58.3,43.3,61.4,0.142,100,12.5,rain,,,30.5,21.8,331.8,1011.2,28.8,8.6,194,16.8,7,,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,10/15/12,77,37.8,55.6,40.8,63.5,0,0,0,,,,20.8,11.4,164.3,1012.9,0.1,9.4,189,16.3,7,,0,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/16/12,80.2,48.4,63.3,44.2,55.6,0,0,0,,,,22.9,16.1,245.6,1000.8,0,9.9,187,16.1,7,,0.04,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/17/12,67.8,52,59.8,33.9,41.6,0.031,100,4.17,rain,,,44.8,34.4,303.7,999.3,45.2,9.5,142.1,12.3,7,,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
NEBRASKA,10/18/12,51.8,46.7,50.1,27.6,43.4,0,0,0,,,,53,37.8,304.1,1003.3,70.4,9.3,113.5,9.9,4,,0.11,Partially cloudy,Partly cloudy throughout the day.,wind
NEBRASKA,10/19/12,53.6,37.1,46.8,37.3,70,0.02,100,4.17,rain,,,39,31,331,1008.7,75.2,9.7,148,12.8,5,,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
NEBRASKA,10/20/12,68.1,30.1,49.1,36.1,66.3,0,0,0,,,,23,15,137.3,1008.4,0.2,9.3,178.4,15.5,7,,0.18,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,10/21/12,80.8,38.5,60.6,50.2,70.4,0,0,0,,,,24.2,19.3,136.9,1006.6,23.1,8.9,173.7,14.9,6,,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/22/12,67.9,53.8,57.2,54.6,91.3,0.012,100,8.33,rain,,,,15,358.3,1008.3,99.9,3.7,134.5,11.7,6,,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
NEBRASKA,10/23/12,77,50.2,59.5,54.7,85.9,0,0,0,,,,25.3,12.7,233.2,1006.8,70.4,5,161.5,13.9,6,,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/24/12,55.8,46.7,53.3,52.3,96.7,0.006,100,4.17,rain,,,53.7,18.3,10.6,1007.8,99.5,3,118,10.2,6,,0.32,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
NEBRASKA,10/25/12,46.2,35.7,39.5,32.4,76.2,0.714,100,25,rain,,,39.1,26.4,342.2,1018,99.5,8.7,163,14,6,,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
NEBRASKA,10/26/12,42.3,24.9,34.8,24.2,66.3,0,0,0,,,,23,19.4,341.3,1032.4,54.6,9.8,107.9,9.4,4,,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/27/12,44.3,19.8,33.1,24.2,72,0,0,0,,,,,9.1,162.7,1029,21.3,9.7,113.4,9.7,5,,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,10/28/12,53.3,30.1,42.7,28,58.1,0,0,0,,,,23,15,164,1025.3,56.5,9.5,165.6,14.1,6,,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,10/29/12,60.9,42.9,49.6,30.3,48.1,0,0,0,,,,25.3,18.3,156,1021.1,38.2,9.9,163.2,14.1,6,,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,10/30/12,55.2,33.8,43.7,29.8,59.3,0,0,0,,,,18.3,10.3,107.8,1018.4,28.3,9.8,149.8,12.9,6,,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,10/31/12,62.7,30.1,43.9,31.7,66,0,0,0,,,,,9.1,205.2,1017.8,12.3,8.8,150,13.1,6,,0.56,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/1/12,58.9,37.2,46.9,38.3,73.4,0,0,0,,,,20.8,17.2,8.7,1015.7,16.6,6.7,153.7,13.3,6,,0.6,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/2/12,55.7,34.9,43.3,32,66.3,0,0,0,,,,19.5,12.7,77.2,1015.9,0,8.1,116.5,10,4,,0.63,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/3/12,55.1,26.7,40.9,30.8,69.4,0,0,0,,,,,9.2,342.7,1022.7,10.7,7.5,155,13.3,6,,0.66,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/4/12,62.2,34.2,46.9,36.3,69.8,0.059,100,16.67,rain,,,26.3,20.7,230.5,1020,69.8,7.6,79.6,7.1,4,,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
NEBRASKA,11/5/12,44.7,39.5,41.6,36.9,83.4,0.025,100,4.17,rain,,,30,24.1,339.2,1020.6,100,6.9,82.9,7.1,3,,0.73,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
NEBRASKA,11/6/12,57.6,37.8,46.9,30.5,57.5,0,0,0,,,,39.1,31,308,1018.1,14.8,8.4,152.9,13.3,6,,0.75,Clear,Clear conditions throughout the day.,wind
NEBRASKA,11/7/12,55.3,28.1,41.3,28.5,62,0,0,0,,,,,9.2,163.2,1020.5,0,9.8,149.1,12.9,6,,0.8,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/8/12,66.2,37.2,48.3,32.7,57.5,0,0,0,,,,25.3,12.8,182.5,1013.4,0,9.7,143.3,12.4,6,,0.83,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/9/12,66.7,34.1,50.8,42.6,74.8,0,0,0,,,,18.3,18.2,69.4,1008.1,4.3,8.6,94.5,8.2,4,,0.86,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/10/12,77,45,66,53.7,66.1,0.073,100,12.5,rain,,,61.8,44.5,186,1000.1,14.2,9.3,117.9,10.1,4,,0.89,Rain,Clear conditions throughout the day with late afternoon rain.,rain
NEBRASKA,11/11/12,41.1,22.9,29.5,18.7,65.8,0,0,0,,,,31.1,23,324.2,1016,47,9.2,144.1,12.2,6,,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,11/12/12,42.8,19.3,29,13.8,55.9,0,0,0,,,,29.9,20.8,285.8,1027.4,0,9.9,141.7,12.2,6,,0.96,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/13/12,57.6,15.6,36.4,18.8,54.2,0,0,0,,,,21.9,17.2,189.1,1028,0.1,9.8,87.1,7.5,5,,0,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/14/12,57.6,30.7,43.5,25.4,51.9,0,0,0,,,,20.8,16.1,191.3,1025.3,0.1,9.8,136.7,11.8,5,,0.03,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/15/12,59.1,34.7,44.9,29.8,57.5,0,0,0,,,,21.9,12.7,8.5,1026.7,42.8,9.7,102.3,8.8,5,,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NEBRASKA,11/16/12,57.6,19.7,38.5,28.8,71.4,0,0,0,,,,18.3,13.9,160.3,1030.1,0,8.4,134.7,11.5,5,,0.1,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/17/12,64.1,33.9,47.6,32.4,58.9,0,0,0,,,,34.5,25.2,175,1023.5,6,9,119.6,10.3,5,,0.13,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/18/12,61,39.3,50.7,31.8,49.1,0,0,0,,,,29.9,21.8,171.9,1019,7.1,9.9,69.8,5.9,3,,0.16,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/19/12,62.7,37.1,47.5,35.5,65,0,0,0,,,,18.3,12.7,255.6,1018.2,0,9.2,126.7,11,5,,0.2,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/20/12,64.2,26.8,43.4,31.1,65.3,0,0,0,,,,,8.1,172.5,1022.7,0,9.2,129.4,11.2,5,,0.25,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/21/12,71.8,39.8,56.8,40.3,56.2,0,0,0,,,,37.3,26.3,190.7,1015.7,0,9.8,119.2,10.3,5,,0.27,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/22/12,62.7,36.2,52.5,37.4,57.8,0,0,0,,,,36.2,27.6,302.4,1014,0.1,9.9,117.1,10.2,5,,0.3,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/23/12,40.9,19.3,29.1,9.7,45.5,0,0,0,,,,40.2,26.4,320.2,1032.4,0.1,9.9,128.3,11.1,5,,0.33,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/24/12,48,15.5,33.3,16.1,51.4,0,0,0,,,,26.4,19.6,177.9,1020.4,0.1,9.9,76.6,6.7,4,,0.37,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/25/12,44.2,27,35.8,25.6,67.1,0,0,0,,,,18.3,12.7,9.8,1016.7,11.8,9.2,113.8,9.9,5,,0.4,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/26/12,33.8,12.4,27.6,20,73.2,0,0,0,,,,25.2,18.3,8.4,1029,61.1,7.9,87.9,7.5,4,,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,11/27/12,44.1,8.7,24.5,15.9,72,0,0,0,,,,25.2,18.3,202.7,1028.3,0,8.7,118.4,10.3,5,,0.47,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/28/12,51.8,12.7,31.2,21,69.6,0,0,0,,,,,13.9,165.8,1026.3,0,8.4,120.5,10.5,5,,0.5,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/29/12,57,24.8,39.7,30.2,70.7,0,0,0,,,,,8.1,171.1,1016.5,0,8.7,110.6,9.5,5,,0.54,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,11/30/12,48.4,25.4,37.1,27.5,69.1,0,0,0,,,,,8.1,0.5,1017.8,0,6.8,72.7,6.4,3,,0.57,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,12/1/12,57.6,27.6,43.7,41.4,91.8,0,0,0,,,,16.1,11.4,217.8,1011.6,69.8,2.3,48.1,4.2,3,,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,12/2/12,67.8,28.8,44.9,36.6,76.2,0,0,0,,,,18.3,13.8,155.9,1013.3,0.2,7.7,113.5,9.7,5,,0.64,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,12/3/12,62.2,27.6,46,36.6,73.8,0,0,0,,,,38,24.1,344.5,1010,15.9,7.2,103.9,9.2,4,,0.67,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,12/4/12,62.1,23.2,38.1,20.3,54.1,0,0,0,,,,,7.9,323.8,1024.6,0,9.7,116.8,10.1,5,,0.71,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,12/5/12,60.4,22,41,20.5,49.5,0,0,0,,,,36.2,24.1,179.4,1020.6,0,9.9,70.3,6.2,3,,0.74,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,12/6/12,50.2,40.9,46.1,25.7,44.8,0,0,0,,,,27.5,19.6,22.5,1013.8,57.1,9.9,50.5,4.4,2,,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,12/7/12,44.7,24.5,35.6,26.4,69.6,0,0,0,,,,,8,358.7,1014.9,42.5,9.2,60.7,5.2,3,,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NEBRASKA,12/8/12,39.5,22.8,32.3,27.1,81.8,0,0,0,,,,,12.7,110.4,1015.2,75,5.9,48.2,4.1,2,,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,12/9/12,37.2,17.1,26.2,15.3,63.9,0,0,0,,,,38,26.3,317.6,1017.3,78.7,8.8,103,8.7,5,,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NEBRASKA,12/10/12,30.5,4.9,16.9,1.6,53.2,0,0,0,,,,30.6,18.4,268.8,1019.2,7.4,9.9,114.2,9.7,5,,0.91,Clear,Clear conditions throughout the day.,clear-day
NEBRASKA,12/11/12,44.7,18,31,14.2,51.5,0,0,0,,,,27.5,19.5,240.6,1016.2,16.4,9.9,112.1,9.6,5,,0.95,Clear,Clear conditions throughout the day.,clear-day
