name,datetime,tempmax,tempmin,temp,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description,icon
MINNESOTA,2/20/16,43,29.4,37.5,75.1,0,0,,,,30.1,19.1,288.7,1012.8,40,9.9,131.7,11.2,5,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,2/21/16,36,24.4,30.8,78,0,0,,,,,12.4,321.6,1023.5,55.8,9.9,110.2,9.4,4,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,2/22/16,35,27.1,31.5,66.5,0,0,,,,,10,223.7,1022.2,95.2,9.9,136.2,11.9,5,0.5,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,2/23/16,38.9,32.1,35,84.6,0.041,12.5,"rain,snow",,,,10.9,202.5,1017.8,100,8,81,7,4,0.53,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain
MINNESOTA,2/24/16,37.1,33.1,34.7,76.3,0,0,,,,19.7,13.3,350.5,1016.6,100,9.9,106.9,9.3,5,0.56,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,2/25/16,33.2,26.1,29.9,62.5,0,0,,,,24.2,19.3,328.8,1022.9,77.4,9.9,138,11.9,6,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,2/26/16,41,25.1,32.4,62.8,0,0,,,,20.8,13.7,243.2,1020.9,43.5,9.9,175.1,15.1,6,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,2/27/16,60,34.1,44.7,62.1,0,0,,,,19.7,12.5,211.1,1005.4,2.3,9.6,152.9,13.2,5,0.66,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,2/28/16,39.1,28.2,34.4,81.7,0.011,8.33,"rain,snow",,,31.1,20.3,313.8,1002.8,52.1,8.1,49.6,4.3,2,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain
MINNESOTA,2/29/16,38.2,19.2,25.4,51,0,0,,,,39.9,26.1,352,1015,45.9,9.9,162.2,14.2,6,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,3/1/16,26.1,14,19,40.1,0,0,,,,20.8,13.4,343.1,1021.5,52.3,9.6,170.1,14.7,6,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/2/16,31.8,15.1,23.3,55.5,0,0,,,,,10.9,159.6,1019.2,46.6,9.9,154.4,13.2,6,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,3/3/16,34,26.1,29.4,53.7,0,0,,,,,11,345.1,1020.8,99.7,9.8,125.3,10.8,5,0.83,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,3/4/16,37.1,29.9,31.9,75.2,0.034,12.5,"rain,snow",,,20.8,16.9,191.3,1017.6,99.5,7.1,66.5,5.8,2,0.86,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MINNESOTA,3/5/16,37.2,30.1,33.1,77.7,0,0,,,,23.5,16.1,323.2,1021.2,67.9,9.7,199.2,17.2,7,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/6/16,57,29.9,42.6,70.9,0,0,,,,32.5,18.1,160.8,1009.6,4.6,9.9,148.5,12.7,5,0.92,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,3/7/16,63,34.6,51.3,74,0,0,,,,21.9,12.6,142.3,1003.8,59.4,9.8,123.3,10.7,5,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/8/16,70.1,42.2,55.9,74.3,0,0,,,,35.5,23.8,209.2,1003.1,79.8,9.8,164.1,14.3,7,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/9/16,42.1,36,38.6,87.7,0,0,,,,,12.5,258,1013.4,100,8.7,103.7,9,4,0.02,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,3/10/16,46.2,33.2,37.9,78.3,0,0,,,,,9.9,297.1,1022.1,58.3,9,190.4,16.4,7,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/11/16,63.2,29,45.5,72.3,0,0,,,,27.6,19.2,153.7,1022.4,0.8,8,200.1,17.1,7,0.09,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,3/12/16,69.1,40.3,54.5,57.9,0,0,,,,20.6,11.3,153.3,1016.1,1.4,9.8,194.1,16.9,7,0.13,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,3/13/16,54,47.3,50.9,71.2,0,0,,,,20.8,16.6,142.6,1009.3,83.7,9.9,85.9,7,3,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/14/16,57,47.1,51.4,88.8,0.04,8.33,rain,,,,11,139,1004.3,98.2,5.8,140.3,12,6,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,3/15/16,54,47.8,51.9,91.1,1.067,54.17,rain,,,24.2,14.8,134.2,1002.2,99.8,7.3,72.6,6.2,4,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,3/16/16,47.1,40.9,43.5,66.5,0.15,20.83,rain,,,41.5,30.3,298.1,1001.6,91.6,9.6,134.3,11.5,6,0.26,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
MINNESOTA,3/17/16,43,35.1,38.2,64.7,0.046,4.17,rain,,,22.8,16,278.5,1009.7,83.1,9.9,187.4,16.2,7,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,3/18/16,37.1,31.9,34.1,73.9,0,0,,,,19.7,11,27.4,1019.9,99.9,9.8,122.1,10.6,4,0.33,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,3/19/16,40,28.1,33.3,72.8,0.02,8.33,"rain,snow",,1.2,24.2,12.5,5,1024.8,90.1,9.1,179.7,15.6,7,0.37,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain
MINNESOTA,3/20/16,43,26.3,34.8,63,0,0,,,,21.3,15.8,318.5,1026.2,23,9.9,214.5,18.4,8,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/21/16,51.2,28,39.2,59.9,0,0,,,,21.6,14.5,139.1,1016.7,5.5,9.9,141,12.3,6,0.44,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,3/22/16,54,35.1,44.1,59.4,0,0,,,,25.3,17.2,33.1,1005.5,6.2,9.9,143.3,12.4,6,0.47,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,3/23/16,36,29.1,32.8,79.7,0.11,45.83,"rain,snow",,2.6,25.2,19.1,57.8,1015.6,95.6,6.9,111,9.6,5,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MINNESOTA,3/24/16,46.1,29,36,48.8,0,0,,,3.4,23.8,16.9,9.8,1013.3,37.6,9.9,234.5,20.4,8,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,3/25/16,47.8,27,38,60.9,0,0,,,,25.1,19,155.7,1013.8,23.2,9.8,192,16.5,7,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/26/16,48.8,40.9,44.3,78.2,0.063,20.83,rain,,,,12.5,133.6,1016.4,94.1,8.9,119.2,10.1,6,0.61,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
MINNESOTA,3/27/16,43.1,33.2,39.5,85.3,0.086,29.17,rain,,,10.3,14.8,328.6,1016.1,85.5,9.2,106.8,9.2,4,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MINNESOTA,3/28/16,57,28.2,41.9,70.5,0,0,,,,,9,173.7,1019.6,33.1,8.6,251.2,21.7,8,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/29/16,64,39.9,50.8,57,0,0,,,,36.6,19.2,160.6,1019.1,28.6,9.9,191,16.5,7,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,3/30/16,47,43,45.3,85.9,0.501,37.5,rain,,,35.6,18.7,120.8,1006,100,8.1,56.6,5.1,2,0.74,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,3/31/16,51.2,39.9,44.5,75.2,0.058,29.17,rain,,,24.2,15.5,1.4,1000,89.7,9.7,142.4,12.2,7,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,4/1/16,42.1,32.1,37.1,56.9,0.049,8.33,"rain,snow",,,32.9,22.7,306.7,1009.5,39,9.9,261.8,22.6,9,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
MINNESOTA,4/2/16,36,27.1,32.5,46.7,0,0,,,,46,30.7,307.3,1010.7,62.4,9.6,252.7,21.8,9,0.84,Partially cloudy,Partly cloudy throughout the day.,wind
MINNESOTA,4/3/16,64.3,30,42.5,49.4,0,0,,,,28.9,21.5,17.2,1006.2,34.3,9.9,242.2,21,8,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/4/16,39.9,28.2,33.2,57.5,0,0,,,,18.3,10.3,354.9,1024.2,67.3,9.9,189.3,16.4,6,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/5/16,37.1,28.2,33.4,72.5,0.065,20.83,"rain,snow",,,30.9,20.4,143.8,1020.9,65.3,9.4,100.8,8.6,3,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain
MINNESOTA,4/6/16,42.2,32,37.6,75,0,0,,,,23.7,19.1,349.8,1005.3,75.2,9.8,124.3,10.8,4,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/7/16,43,34,37.6,75.5,0.013,8.33,rain,,,26.9,17.9,319,1010.8,99.3,9.5,176,15.1,6,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,4/8/16,37.2,27,32.1,56.5,0.002,8.33,"rain,snow",,,34.7,24.9,324.3,1017.3,67.7,9,232,20,8,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain
MINNESOTA,4/9/16,41.1,19.2,30.6,46.1,0,0,,,,31.2,20.3,148.1,1020.6,4.3,9.9,227.6,19.7,7,0.08,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,4/10/16,58.9,36.1,45.3,47.4,0,0,,,,34,27.9,272.4,1005,27.1,9.9,121.5,10.4,4,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/11/16,43.1,30.9,36.5,45.8,0,0,,,,33.8,23.9,306.1,1017.1,30.3,9.9,268.8,23.3,8,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,4/12/16,47.2,25.2,37.9,48.2,0,0,,,,24.2,15.4,121.5,1025.3,40.9,9.9,247.6,21.2,8,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,4/13/16,69.3,41.1,55,41,0,0,,,,24,16.5,132.3,1018.1,23.3,9.9,274.8,23.9,9,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/14/16,75,49,61.7,41.4,0,0,,,,35.2,24.6,162.5,1016,10.8,9.6,270.9,23.4,8,0.25,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,4/15/16,75.2,49.9,62.7,41.4,0,0,,,,32,25.2,145.7,1016.8,14.2,9.9,257.9,22.4,9,0.28,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,4/16/16,79.1,57.8,68.1,42.4,0,0,,,,29.6,19.3,149.8,1020.6,43.9,9.9,282,24.4,9,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/17/16,79.1,56.3,68.3,50.1,0,0,,,,23.8,13.6,162.8,1024.2,56.8,9.9,235.6,20.3,8,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,4/18/16,77.1,57.1,67,53.5,0.056,8.33,rain,,,28.2,19.4,91.4,1023,56.3,9.7,177.1,15.4,7,0.38,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
MINNESOTA,4/19/16,57.9,49.9,53.6,79.5,0.193,37.5,rain,,,17.2,14.7,89.5,1023.2,97.4,9.7,117.5,10,4,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,4/20/16,65.1,51.2,56.6,75.8,0.228,16.67,rain,,,,12.3,99.7,1016.1,89.9,8.3,217.2,18.6,7,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,4/21/16,63.1,53,56.5,86.7,0.447,50,rain,,,23,15.9,309.3,1010.6,87,7.3,212.9,18.5,8,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,4/22/16,57.9,43.1,49.9,63.9,0.011,4.17,rain,,,20.7,13.7,30,1020.6,52.9,9.9,289.5,25.1,9,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,4/23/16,69.3,42.2,57,58.3,0,0,,,,24,17.7,137.8,1016.7,18.3,9.9,264.4,22.9,8,0.55,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,4/24/16,63,51.2,56.1,80.4,0.506,50,rain,,,25.3,18.2,114.2,1008,93.8,7.4,102.1,8.7,3,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,4/25/16,54.1,47,51.6,89.9,0.405,25,rain,,,20.8,13.5,47.4,1003.1,92,6.7,219.2,18.9,8,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,4/26/16,48,42.2,45.2,80.6,0,0,,,,24.2,14.7,59.5,1013.2,100,9.9,141.1,12.1,4,0.65,Overcast,Cloudy skies throughout the day.,cloudy
MINNESOTA,4/27/16,53,40.9,45.6,60.3,0.261,16.67,rain,,,34.4,21.4,91.3,1013.5,49.6,9.1,97.4,8.3,3,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
MINNESOTA,4/28/16,43,37.1,40.3,81.6,0.632,79.17,rain,,,28.5,18,65.8,1016.4,99.9,8.1,115.4,10,4,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MINNESOTA,4/29/16,59,34.2,46.5,71.6,0.001,4.17,rain,,,20.8,12.2,44,1021.3,23.5,8.3,272.5,23.6,9,0.75,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
MINNESOTA,4/30/16,57,42.1,50.2,53.7,0,0,,,,32.2,19.5,62,1019.2,39.8,9.9,96.4,8.3,3,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/1/16,62.8,42.2,51.9,52.9,0,0,,,,21.8,14.4,26.2,1020.5,30.6,9.9,284.7,24.6,9,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,5/2/16,65.9,40.9,54.5,50.7,0,0,,,,,7.9,347.4,1018.4,5.2,9.9,302.4,26,9,0.86,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/3/16,71,47.5,59.3,47.8,0,0,,,,32.1,20.8,298.6,1010.5,17.4,9.9,270.3,23.3,8,0.89,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/4/16,65.1,43.4,56.1,42.1,0,0,,,,29.7,22.4,349.6,1013.8,3.5,9.9,336.2,29.1,10,0.93,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/5/16,76,42.3,58.4,46.6,0,0,,,,19.7,12.7,205.6,1015.4,18,9.9,307.5,26.8,9,0.96,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/6/16,89.3,56.6,73.3,42.6,0,0,,,,34,19.3,263.1,1008.2,1.6,9.9,316.2,27.4,9,0,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/7/16,70.1,50.3,61.3,33.2,0,0,,,,31.8,19.3,346,1012.8,20.4,7.4,295.5,25.5,9,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,5/8/16,72.1,44.2,59.3,44.4,0,0,,,,,10,127.9,1012,1.6,9.9,310.9,26.8,9,0.06,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/9/16,66,54,57.6,59,0.428,29.17,rain,,,39.5,25.5,121.6,1010.3,52.5,9.2,126.7,10.9,4,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
MINNESOTA,5/10/16,56.9,48.8,52.5,85.4,0.46,41.67,rain,,,31.1,15,103.9,1013.5,100,8.7,197.7,17.1,7,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MINNESOTA,5/11/16,55.2,48.8,52.4,90,0.142,29.17,rain,,,,9.1,129.3,1016.4,97.8,6.8,113,9.7,4,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,5/12/16,57.8,48.8,54,73.4,0,0,,,,26.2,19.1,276.6,1015.3,68.9,9.1,262,22.5,8,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/13/16,52,39.8,44.8,68.4,0.168,12.5,rain,,,32.9,23.6,296.9,1016.9,76.6,9.5,209.5,18.1,8,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,5/14/16,51.2,34.1,42.2,48.1,0,0,,,,33.9,21.5,312.8,1019.4,48.3,9.9,345.2,29.8,10,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/15/16,64.1,34.1,49.9,46.2,0,0,,,,26.1,19.3,266.4,1018.2,23.8,9.9,334.6,29.1,9,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,5/16/16,64.2,47.2,57.1,50.6,0,0,,,,20.8,11.5,354.5,1017.5,27.6,9.9,243.3,21.1,7,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/17/16,64.1,44.3,55,41.3,0,0,,,,21.9,13.2,37.8,1025.5,27.9,9.9,343.5,29.6,9,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MINNESOTA,5/18/16,69.9,42.1,56.9,47.8,0,0,,,,,5.4,119,1024.1,0.8,9.7,351.8,30.6,10,0.39,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/19/16,72.1,46.3,60.7,53.1,0,0,,,,23,12.7,155.1,1019.2,20.5,9.9,325.7,28.1,9,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,5/20/16,74,49.9,63.4,50.1,0,0,,,,16.1,8.9,137.7,1019.3,32.7,9.9,283.8,24.4,9,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/21/16,79,49.1,65.3,50.9,0,0,,,,,5.6,123,1020.9,2.3,9.5,340.7,29.4,9,0.5,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/22/16,83.9,52.2,68.7,48.1,0,0,,,,29.2,20.3,168.8,1015.8,1.9,9.5,352.1,30.4,10,0.53,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/23/16,83,65.9,71.7,54.6,0,0,,,,35.1,22.4,170.7,1008.3,36.5,9.9,155.6,13.4,6,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/24/16,83.9,64.2,73.4,61.4,0,0,,,,16.1,9.2,208.6,1010.5,39.1,9.9,328.1,28.4,9,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,5/25/16,73.2,62.5,68.8,77,0.311,16.67,rain,,,35.6,13.5,121,1010.8,31.7,9.8,149,12.9,6,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,5/26/16,80,61,70.2,64.7,0.236,12.5,rain,,,32.2,19.9,222.8,1008.5,17.7,9.8,343.8,29.9,10,0.67,Rain,Clear conditions throughout the day with early morning rain.,rain
MINNESOTA,5/27/16,66.8,62.6,64.9,84,0.175,29.17,rain,,,,11.4,84.9,1008.6,86.8,9.2,166.7,14.3,6,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,5/28/16,67.9,61.1,63.6,88.9,0.188,16.67,rain,,,,10.1,330.1,1007.7,92.9,8.8,216.3,18.6,6,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MINNESOTA,5/29/16,77.1,61.1,67.6,74.2,0.011,4.17,rain,,,24,17.5,282.3,1012.4,72,9.3,316.7,27.3,9,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,5/30/16,82.2,55.5,70.4,64.7,0,0,,,,17.2,11.1,149.8,1014.2,13.6,7.9,258.2,22.3,9,0.81,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,5/31/16,72,63,67.9,76.6,0.093,20.83,rain,,,26.4,14.7,163.6,1010.8,51.4,9.7,179.2,15.6,6,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MINNESOTA,6/1/16,64.2,56.2,61.6,65.3,0,0,,,,23.9,16.9,237.1,1011.6,56.3,9.9,293.6,25.3,8,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/2/16,73,56.1,63.5,58.4,0,0,,,,21.9,15,296.9,1016.2,52.2,9.9,357.9,30.8,10,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/3/16,69.1,58.1,64,77,0.107,33.33,rain,,,,12.2,149.7,1013.3,61.3,9.5,127.7,10.9,3,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,6/4/16,70.9,59.2,64.5,80.7,0.225,12.5,rain,,,26.4,13.7,310.6,1008.6,85.7,9.9,237.9,20.6,7,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,6/5/16,81.1,55.1,68.3,58.3,0,0,,,,36.2,23,302.8,1006.3,17.1,9.9,312.9,27,8,0.02,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/6/16,69,56.1,62.6,63.9,0.093,12.5,rain,,,48.3,26.3,322,1007.2,41.5,9.5,328.4,28.3,9,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,6/7/16,70.1,50.1,61.2,52.6,0,0,,,,24.7,17.1,329.8,1013.8,6.6,9.9,368.5,31.7,10,0.08,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/8/16,77,51.4,64.7,55.6,0,0,,,,,12.2,122.6,1014.1,11.2,9.9,346.4,30.1,10,0.12,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/9/16,81.1,61.2,71.8,74.7,0.879,25,rain,,,26.1,19.2,131.8,1010,65.1,9,284.2,24.8,9,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MINNESOTA,6/10/16,89.1,68.1,77.7,72.6,0,0,,,,21.9,16.4,175.9,1007.4,5.7,9.9,248.7,21.5,8,0.18,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/11/16,91.1,67.1,79.1,62.3,0,0,,,,17.2,11,43.9,1012.8,5.1,9.3,326.4,28.1,9,0.21,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/12/16,77,61.1,70.2,63.6,0.2,12.5,rain,,,29.6,22.2,120.4,1017.6,40.9,9.8,278.8,23.9,9,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MINNESOTA,6/13/16,77,64.1,70.2,80.4,0.755,25,rain,,,25.3,17.5,70.8,1013.2,83.1,8.9,217.5,18.8,6,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MINNESOTA,6/14/16,73.1,65.1,68.1,86.9,1.32,29.17,rain,,,30.3,15.3,68.6,1008.4,78.4,8.5,147.2,12.8,5,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MINNESOTA,6/15/16,74.1,63.1,69.2,80,0.031,8.33,rain,,,25.3,18.1,274.2,1006.5,74.5,9.1,347.1,30,9,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
MINNESOTA,6/16/16,78.2,62.3,69.7,73.7,0,0,,,,17.2,11,45.4,1013.4,47.7,9.9,356.3,30.8,10,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/17/16,84,63.2,73.6,73.4,0,0,,,,29.7,13.6,143.9,1017.3,8.1,9.9,355.3,30.7,10,0.41,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/18/16,86.1,67.2,77,69,0,0,,,,20.8,10,204.8,1019.9,7.4,9.9,247,21.4,8,0.44,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/19/16,90.2,70.2,80.9,61,0,0,,,,31.3,21.8,187.7,1015.4,1.8,9.9,346.6,29.9,9,0.48,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/20/16,79.1,66,73.3,50.9,0.18,8.33,rain,,,39.1,22.3,301.4,1017.6,13.3,9.9,348.7,30,10,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain
MINNESOTA,6/21/16,82.1,57.2,71.6,49.8,0,0,,,,24,15.6,279.6,1015.2,1.4,9.9,354.9,30.7,10,0.54,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/22/16,82.1,65.3,73.1,66.8,0.142,8.33,rain,,,40.3,13,140.5,1008.6,36.7,9.8,220.6,19.1,9,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MINNESOTA,6/23/16,75.6,57,65.9,68.1,0,0,,,,27.1,20.1,353,1014.6,64.5,9.9,326.7,28.1,9,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/24/16,81.1,59.1,70.5,74.2,0,0,,,,21.7,14.7,149.9,1016.1,22.3,9.1,308.4,26.5,8,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/25/16,94.9,72,81.8,66.3,0,0,,,,36.8,28.1,186.8,1008.7,41.8,9.9,194.5,17,5,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MINNESOTA,6/26/16,87.1,66.9,78.1,48.7,0,0,,,,40.9,22.5,258.8,1012.7,0.7,9.9,363.1,31.1,10,0.72,Clear,Clear conditions throughout the day.,clear-day
MINNESOTA,6/27/16,76.9,64.2,69.8,57.9,0,0,,,,31.1,20.3,321.5,1019.1,39.5,9.9,336.6,28.9,10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/28/16,74,57.1,66.6,59,0,0,,,,,10.3,47.8,1023,41.3,9.9,360.6,31,10,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MINNESOTA,6/29/16,79.1,56.2,69.2,59.7,0,0,,,,,7.8,152.5,1018.7,17.6,9.9,354,30.5,10,0.83,Clear,Clear conditions throughout the day.,clear-day
